step,time,object_id,shape,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,quat_w,quat_x,quat_y,quat_z
1606,26.766430,1,1,-1.579673,7.691996,0.000000,7.566473,-4.543822,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1607,26.783096,1,1,-1.453565,7.613541,0.000000,7.566473,-4.707322,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1608,26.799763,1,1,-1.327457,7.532360,0.000000,7.566473,-4.870821,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1609,26.816429,1,1,-1.201349,7.448455,0.000000,7.566473,-5.034321,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1610,26.833096,1,1,-1.075241,7.361825,0.000000,7.566473,-5.197821,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1611,26.849762,1,1,-0.949133,7.272469,0.000000,7.566473,-5.361321,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1612,26.866428,1,1,-0.823025,7.180388,0.000000,7.566473,-5.524821,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1613,26.883095,1,1,-0.696917,7.085583,0.000000,7.566473,-5.688321,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1614,26.899761,1,1,-0.570810,6.988053,0.000000,7.566473,-5.851820,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1615,26.916428,1,1,-0.444702,6.887797,0.000000,7.566473,-6.015320,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1616,26.933094,1,1,-0.318594,6.784817,0.000000,7.566473,-6.178820,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1617,26.949760,1,1,-0.192486,6.679112,0.000000,7.566473,-6.342320,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1618,26.966427,1,1,-0.066378,6.570682,0.000000,7.566473,-6.505820,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1619,26.983093,1,1,0.059730,6.459526,0.000000,7.566473,-6.669320,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1620,26.999760,1,1,0.185838,6.345646,0.000000,7.566473,-6.832819,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1621,27.016426,1,1,0.311946,6.229041,0.000000,7.566473,-6.996319,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1622,27.033092,1,1,0.438053,6.109710,0.000000,7.566473,-7.159819,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1623,27.049759,1,1,0.564161,5.987655,0.000000,7.566473,-7.323319,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1624,27.066425,1,1,0.690269,5.862875,0.000000,7.566473,-7.486819,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1625,27.083092,1,1,0.816377,5.735369,0.000000,7.566473,-7.650319,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1626,27.099758,1,1,0.942485,5.605139,0.000000,7.566473,-7.813818,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1627,27.116425,1,1,1.068593,5.472183,0.000000,7.566473,-7.977318,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1628,27.133091,1,1,1.281430,5.471554,0.000000,10.330225,-3.859156,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1629,27.149757,1,1,1.460898,5.418391,0.000000,10.616294,-3.478680,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1630,27.166424,1,1,1.643424,5.370574,0.000000,10.851221,-3.100580,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1631,27.183090,1,1,1.829427,5.331123,0.000000,11.067875,-2.635147,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1632,27.199757,1,1,2.018337,5.301812,0.000000,11.254754,-2.070310,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1633,27.216423,1,1,2.209278,5.284465,0.000000,11.395946,-1.399306,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1634,27.233089,1,1,2.401035,5.280849,0.000000,11.472545,-0.622400,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1635,27.249756,1,1,2.592059,5.292452,0.000000,11.464878,0.248795,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1636,27.266422,1,1,2.780554,5.320210,0.000000,11.356692,1.187880,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1637,27.283089,1,1,2.964667,5.364273,0.000000,11.140534,2.154035,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1638,27.299755,1,1,3.142730,5.423907,0.000000,10.821798,3.098209,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1639,27.316422,1,1,3.313473,5.497614,0.000000,10.418607,3.973738,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1640,27.333088,1,1,3.476122,5.583419,0.000000,9.957067,4.746234,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1641,27.349754,1,1,3.630367,5.679182,0.000000,9.464557,5.398083,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1642,27.366421,1,1,3.776255,5.782838,0.000000,8.964520,5.926790,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1643,27.383087,1,1,3.914070,5.892535,0.000000,8.474188,6.340129,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1644,27.399754,1,1,4.044233,6.006672,0.000000,8.004669,6.651136,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1645,27.416420,1,1,4.167233,6.123901,0.000000,7.562217,6.874401,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1646,27.433086,1,1,4.283584,6.243102,0.000000,7.149662,7.023983,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1647,27.449753,1,1,4.393791,6.363350,0.000000,6.767641,7.112412,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1648,27.466419,1,1,4.498344,6.483881,0.000000,6.415506,7.150394,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1649,27.483086,1,1,4.597705,6.604068,0.000000,6.091903,7.146879,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1650,27.499752,1,1,4.692308,6.723397,0.000000,5.795137,7.109259,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1651,27.516418,1,1,4.782555,6.841443,0.000000,5.523419,7.043610,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1652,27.533085,1,1,4.868819,6.957856,0.000000,5.274963,6.954929,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1653,27.549751,1,1,4.951447,7.072350,0.000000,5.048067,6.847335,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1654,27.566418,1,1,5.030760,7.184689,0.000000,4.841130,6.724237,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1655,27.583084,1,1,5.107055,7.294681,0.000000,4.652671,6.588474,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1656,27.599751,1,1,5.180608,7.402170,0.000000,4.481327,6.442414,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1657,27.616417,1,1,5.251675,7.507032,0.000000,4.325831,6.288050,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1658,27.633083,1,1,5.320491,7.609166,0.000000,4.185019,6.127059,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1659,27.649750,1,1,5.387277,7.708496,0.000000,4.057816,5.960861,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1660,27.666416,1,1,5.452235,7.804963,0.000000,3.943213,5.790656,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1661,27.683083,1,1,5.515555,7.898522,0.000000,3.840279,5.617459,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1662,27.699749,1,1,5.577410,7.989146,0.000000,3.748134,5.442131,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1663,27.716415,1,1,5.637960,8.076814,0.000000,3.665959,5.265393,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1664,27.733082,1,1,5.697355,8.161517,0.000000,3.592975,5.087848,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1665,27.749748,1,1,5.755729,8.243254,0.000000,3.528451,4.909997,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1666,27.766415,1,1,5.813210,8.322028,0.000000,3.471695,4.732249,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1667,27.783081,1,1,5.869909,8.397850,0.000000,3.422048,4.554930,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1668,27.799747,1,1,5.925933,8.470733,0.000000,3.378887,4.378296,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1669,27.816414,1,1,5.981375,8.540692,0.000000,3.341618,4.202539,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1670,27.833080,1,1,6.036321,8.607746,0.000000,3.309678,4.027794,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1671,27.849747,1,1,6.090846,8.671912,0.000000,3.282533,3.854146,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1672,27.866413,1,1,6.145020,8.733212,0.000000,3.259675,3.681636,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1673,27.883080,1,1,6.198902,8.791663,0.000000,3.240619,3.510265,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1674,27.899746,1,1,6.252546,8.847285,0.000000,3.224905,3.340003,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1675,27.916412,1,1,6.305996,8.900095,0.000000,3.212097,3.170790,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1676,27.933079,1,1,6.359293,8.950108,0.000000,3.201779,3.002541,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1677,27.949745,1,1,6.412467,8.997336,0.000000,3.193554,2.835154,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1678,27.966412,1,1,6.465546,9.041794,0.000000,3.187047,2.668507,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1679,27.983078,1,1,6.518551,9.083488,0.000000,3.181898,2.502470,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1680,27.999744,1,1,6.571495,9.122427,0.000000,3.177761,2.336901,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1681,28.016411,1,1,6.624387,9.158615,0.000000,3.174309,2.171655,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1682,28.033077,1,1,6.677233,9.192055,0.000000,3.171223,2.006583,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1683,28.049744,1,1,6.730032,9.222745,0.000000,3.168199,1.841535,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1684,28.066410,1,1,6.782777,9.250683,0.000000,3.164940,1.676365,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1685,28.083076,1,1,6.835459,9.275862,0.000000,3.161158,1.510932,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1686,28.099743,1,1,6.888061,9.298276,0.000000,3.156571,1.345102,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1687,28.116409,1,1,6.940564,9.317917,0.000000,3.150903,1.178749,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1688,28.133076,1,1,6.992945,9.334771,0.000000,3.143878,1.011757,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1689,28.149742,1,1,7.045175,9.348825,0.000000,3.135222,0.844023,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1690,28.166409,1,1,7.097219,9.360066,0.000000,3.124660,0.675456,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1691,28.183075,1,1,7.149041,9.368479,0.000000,3.111915,0.505983,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1692,28.199741,1,1,7.200596,9.374045,0.000000,3.096704,0.335543,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1693,28.216408,1,1,7.251837,9.376750,0.000000,3.078737,0.164095,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1694,28.233074,1,1,7.302713,9.376573,0.000000,3.057714,-0.008383,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1695,28.249741,1,1,7.353165,9.373499,0.000000,3.033325,-0.181895,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1696,28.266407,1,1,7.403129,9.367510,0.000000,3.005245,-0.356420,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1697,28.283073,1,1,7.452536,9.358591,0.000000,2.973129,-0.531916,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1698,28.299740,1,1,7.501312,9.346725,0.000000,2.936616,-0.708314,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1699,28.316406,1,1,7.549372,9.331903,0.000000,2.895318,-0.885516,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1700,28.333073,1,1,7.596630,9.314111,0.000000,2.848824,-1.063393,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1701,28.349739,1,1,7.642988,9.293342,0.000000,2.796686,-1.241781,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1702,28.366405,1,1,7.688340,9.269592,0.000000,2.738422,-1.420478,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1703,28.383072,1,1,7.732572,9.242863,0.000000,2.673513,-1.599232,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1704,28.399738,1,1,7.775561,9.213159,0.000000,2.601388,-1.777743,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1705,28.416405,1,1,7.817173,9.180491,0.000000,2.521425,-1.955651,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1706,28.433071,1,1,7.857262,9.144878,0.000000,2.432941,-2.132522,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1707,28.449738,1,1,7.895667,9.106352,0.000000,2.335187,-2.307844,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1708,28.466404,1,1,7.932213,9.064950,0.000000,2.227343,-2.481004,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1709,28.483070,1,1,7.966712,9.020726,0.000000,2.108505,-2.651275,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1710,28.499737,1,1,7.998959,8.973747,0.000000,1.977683,-2.817792,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1711,28.516403,1,1,8.028726,8.924098,0.000000,1.833791,-2.979527,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1712,28.533070,1,1,8.055767,8.871887,0.000000,1.675648,-3.135256,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1713,28.549736,1,1,8.079816,8.817248,0.000000,1.501983,-3.283527,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1714,28.566402,1,1,8.100581,8.760345,0.000000,1.311441,-3.422616,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1715,28.583069,1,1,8.117744,8.701377,0.000000,1.102618,-3.550487,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1716,28.599735,1,1,8.130970,8.640588,0.000000,0.874090,-3.664747,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1717,28.616402,1,1,8.139894,8.578268,0.000000,0.624504,-3.762616,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1718,28.633068,1,1,8.144135,8.514765,0.000000,0.352674,-3.840907,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1719,28.649734,1,1,8.143301,8.450491,0.000000,0.057759,-3.896045,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1720,28.666401,1,1,8.136999,8.385921,0.000000,-0.260512,-3.924157,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1721,28.683067,1,1,8.124851,8.321605,0.000000,-0.601566,-3.921241,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1722,28.699734,1,1,8.106514,8.258145,0.000000,-0.963623,-3.883486,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1723,28.716400,1,1,8.081717,8.196201,0.000000,-1.343399,-3.807712,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1724,28.733067,1,1,8.050279,8.136454,0.000000,-1.735829,-3.691979,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1725,28.749733,1,1,8.012152,8.079570,0.000000,-2.134037,-3.536241,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1726,28.766399,1,1,7.967435,8.026161,0.000000,-2.529639,-3.342894,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1727,28.783066,1,1,7.916393,7.976734,0.000000,-2.913393,-3.117060,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1728,28.799732,1,1,7.859435,7.931648,0.000000,-3.276214,-2.866349,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1729,28.816399,1,1,7.797099,7.891098,0.000000,-3.610254,-2.600112,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1730,28.833065,1,1,7.730000,7.855105,0.000000,-3.909770,-2.328362,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1731,28.849731,1,1,7.658790,7.823534,0.000000,-4.171567,-2.060599,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1732,28.866398,1,1,7.584115,7.796128,0.000000,-4.394950,-1.804891,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1733,28.883064,1,1,7.506580,7.772544,0.000000,-4.581275,-1.567371,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1734,28.899731,1,1,7.426737,7.752382,0.000000,-4.733329,-1.352151,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1735,28.916397,1,1,7.345072,7.735220,0.000000,-4.854714,-1.161526,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1736,28.933064,1,1,7.262002,7.720629,0.000000,-4.949331,-0.996340,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1737,28.949730,1,1,7.177883,7.708196,0.000000,-5.021029,-0.856365,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1738,28.966396,1,1,7.093013,7.697524,0.000000,-5.073385,-0.740666,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1739,28.983063,1,1,7.007639,7.688242,0.000000,-5.109595,-0.647891,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1740,28.999729,1,1,6.921965,7.680007,0.000000,-5.132446,-0.576459,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1741,29.016396,1,1,6.836158,7.672505,0.000000,-5.144322,-0.524718,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1742,29.033062,1,1,6.750354,7.665446,0.000000,-5.147243,-0.491031,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1743,29.049728,1,1,6.664663,7.658567,0.000000,-5.142904,-0.473845,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1744,29.066395,1,1,6.579174,7.651627,0.000000,-5.132727,-0.471701,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1745,29.083061,1,1,6.493957,7.644407,0.000000,-5.117897,-0.483267,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1746,29.099728,1,1,6.409067,7.636706,0.000000,-5.099404,-0.507320,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1747,29.116394,1,1,6.324546,7.628345,0.000000,-5.078077,-0.542756,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1748,29.133060,1,1,6.240427,7.619154,0.000000,-5.054608,-0.588577,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1749,29.149727,1,1,6.156730,7.608984,0.000000,-5.029576,-0.643880,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1750,29.166393,1,1,6.073472,7.597694,0.000000,-5.003465,-0.707845,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1751,29.183060,1,1,5.990661,7.585158,0.000000,-4.976680,-0.779733,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1752,29.199726,1,1,5.908301,7.571257,0.000000,-4.949558,-0.858868,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1753,29.216393,1,1,5.826391,7.555886,0.000000,-4.922377,-0.944631,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1754,29.233059,1,1,5.744928,7.538947,0.000000,-4.895363,-1.036453,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1755,29.249725,1,1,5.663905,7.520351,0.000000,-4.868699,-1.133807,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1756,29.266392,1,1,5.583311,7.500019,0.000000,-4.842527,-1.236200,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
